U,V,magnetization,charge_density,doublons
-2.0,-0.5217391304347826,"0.10196433657453821, 0.07710599398485618, 0.1418593392259716, 0.07710599506776883, 0.10196433514686509","0.5799219535793632, 1.251370527663663, 1.337415059120658, 1.2513705213662256, 0.5799219382700904","0.12358078876629561, 0.419647353429777, 0.4573952298509509, 0.4196473501134705, 0.12358078262664866"
-2.0,-0.4057971014492754,"0.10995034350217069, 0.06814833799454662, 0.143802636989393, 0.06814833795522302, 0.10995034355866673","0.6733645630326505, 1.203024194364065, 1.247222483925078, 1.203024194666472, 0.6733645640117354","0.16034207194197353, 0.39705336919547707, 0.4039491759542635, 0.39705336936574065, 0.1603420723520561"
-2.0,-0.2898550724637681,"0.11594422067811036, 0.061536329156504976, 0.1450389003302414, 0.061536329156139935, 0.11594422067900331","0.7708460643796242, 1.1492223330371982, 1.1598632051457713, 1.1492223330405256, 0.7708460643968786","0.2020689663473407, 0.3722421573901376, 0.35524570857657245, 0.3722421573918288, 0.2020689663547401"
-2.0,-0.17391304347826086,"0.11962940688025411, 0.05711809276736757, 0.14650500070443948, 0.05711809276731722, 0.11962940688062118","0.8668385330740285, 1.0915353804660493, 1.0832521729073263, 1.0915353804653676, 0.8668385330872264","0.24638658020349244, 0.3464032976292489, 0.3147407759034792, 0.34640329762888106, 0.24638658020948437"
-2.0,-0.057971014492753624,"0.12122258631982832, 0.05430843458348733, 0.14893795819421624, 0.05430843458551016, 0.12122258631695756","0.9573669993155918, 1.0310928627505664, 1.023080276021198, 1.0310928627887679, 0.9573669991238734","0.2910129018224576, 0.3203139732405123, 0.284207429012947, 0.3203139732606661, 0.29101290172954253"
-2.0,0.057971014492753624,"0.12126964317422723, 0.05238157135549376, 0.15269757094004843, 0.052381571355144874, 0.12126964317508568","1.0408339851900088, 0.9683425424370161, 0.981646944777298, 0.9683425424522141, 1.040833985143463","0.3344402265529761, 0.29422469223050296, 0.2636349837420925, 0.294224692238065, 0.3344402265287898"
-2.0,0.17391304347826086,"0.12037157404620741, 0.05071480334368139, 0.15782724522083835, 0.05071480334393294, 0.12037157404533988","1.117452875558845, 0.9033010529442371, 0.9584921429831192, 0.9033010529375687, 1.1174528755762303","0.3759992187769604, 0.26807453895458483, 0.251898400345363, 0.2680745389514069, 0.37599921878646936"
-2.0,0.2898550724637681,"0.11901844155293129, 0.04888595372501334, 0.16419120943388696, 0.048885953720880254, 0.11901844156728805","1.1882082092745259, 0.8359809773483402, 0.9516216268363715, 0.8359809774063578, 1.1882082091344046","0.41554362013795393, 0.24177736331444918, 0.24747409336791634, 0.2417773633425884, 0.4155436200545625"
-2.0,0.4057971014492754,"0.11754477075106762, 0.046669795721288376, 0.1715708671050315, 0.046669795731448915, 0.11754477069116354","1.254053765526309, 0.7667408682129397, 0.9584107322870886, 0.7667408680178431, 1.2540537659558202","0.45309814835767565, 0.21541591707478758, 0.2488439966728836, 0.21541591697975, 0.4530981486278414"
-2.0,0.5217391304347826,"0.11614823691146914, 0.04399911859602562, 0.17970528866129104, 0.0439991185378216, 0.11614823729339252","1.3155189380179861, 0.6964626820391252, 0.9760367610026707, 0.6964626830386116, 1.3155189359016062","0.4886308837103472, 0.18931335515866332, 0.25462477051397836, 0.18931335560454718, 0.4886308822962474"
-2.0,0.6376811594202898,"0.114925671199053, 0.04092187940061387, 0.18830489959270086, 0.040921879505054604, 0.11492567030257794","1.372642364848673, 0.6265341735456057, 1.0016469211576453, 0.6265341715371106, 1.3726423689109686","0.5219706491771795, 0.16400008837199062, 0.2635723681600663, 0.1640000875031747, 0.5219706520539811"
-2.0,0.7536231884057971,"0.11390712845710227, 0.037560151196975436, 0.19706544811342375, 0.03756015191439763, 0.1139071203181008","1.4251144002634384, 0.5586498664344417, 1.0324714497714258, 0.5586498511479194, 1.4251144323827747","0.5528375067020423, 0.14010479223074815, 0.27457108228053884, 0.1401047861215004, 0.5528375304588108"
-2.0,0.8695652173913043,"0.11308338951026048, 0.03407027591713385, 0.20569267114476336, 0.0340702760685587, 0.11308338735928375","1.472515429928983, 0.49449768959900264, 1.0659737566814873, 0.4944976861950045, 1.472515437595526","0.580936524356231, 0.11821220619804912, 0.28664858867923015, 0.11821220479186263, 0.5809365302414586"
-2.0,0.9855072463768116,"0.11242658629670121, 0.03060707746728586, 0.2139326458223693, 0.03060707586535362, 0.11242661454829012","1.5145423751917113, 0.4354480917117187, 1.1000191216621533, 0.43544812675547906, 1.5145422846789356","0.6060585124796809, 0.09874097163805906, 0.29900969004574557, 0.09874098523104674, 0.6060584404425169"
-2.0,1.1014492753623188,"0.11190407063392421, 0.027297881093513568, 0.22159603124033064, 0.027297876510777835, 0.11190414052145398","1.551144788583073, 0.38235744670583005, 1.1329956611838752, 0.3823575233789331, 1.551144580148291","0.6281430351123926, 0.08188264340932228, 0.31106248162673406, 0.08188267318027248, 0.6281428639727469"
-2.0,1.2173913043478262,"0.11148569289499938, 0.024230060425492514, 0.22856761053058547, 0.024230018318389113, 0.11148661783053371","1.58254894284384, 0.33553126839905656, 1.163841312308175, 0.33553205324183727, 1.582546423207092","0.6472882745478727, 0.0676100446788656, 0.32241799698087953, 0.06761032781174393, 0.6472861319276132"
-2.0,1.3333333333333333,"0.11114843454871814, 0.021450745630854653, 0.23480077276244563, 0.021450720982717844, 0.11114932607526418","1.6091928830078026, 0.29481748380027806, 1.1919809845179965, 0.29481807633239376, 1.609190572341533","0.663713966841113, 0.05573334920373628, 0.33286265323727887, 0.055733539091996576, 0.663711956767229"
-2.0,1.4492753623188406,"0.11087421922537305, 0.018974521849418433, 0.2403022351842088, 0.018974518501945682, 0.11087450523905407","1.6316391254240603, 0.2597554065582347, 1.2172114758763637, 0.25975556616504986, 1.631638425976291","0.6777158956892302, 0.04596957651882781, 0.3423152916002709, 0.0459696234491819, 0.6777152734278529"
-2.0,1.565217391304348,"0.11064843248291517, 0.016793458485572406, 0.24511414975639245, 0.016793397735299344, 0.11065056153982061","1.6504885831465725, 0.22972403590772228, 1.239578821557157, 0.22972507365001776, 1.650483485738532","0.6896188269276189, 0.03800343372870794, 0.3507832086446748, 0.038003765399306784, 0.6896142304456001"
-2.0,1.681159420289855,"0.11046145635030913, 0.014886263332356965, 0.24929835771917214, 0.01488607027243121, 0.11046785232573048","1.6663124413248516, 0.20405676270231188, 1.2592739126550003, 0.20405923366670436, 1.6662976496511313","0.6997356967310666, 0.031529257055585555, 0.3583252585677385, 0.031529930289832725, 0.699722138061128"
-2.0,1.7971014492753623,"0.1103013202197547, 0.01322527323630246, 0.252924620148946, 0.013224904090330614, 0.11032388230466628","1.679633638515199, 0.18210996572937627, 1.2765562287498182, 0.18211761793137407, 1.6795825490742329","0.7083613148945591, 0.02627240409909458, 0.3650250233990169, 0.026274324631911577, 0.7083139333013655"
-2.0,1.9130434782608696,"0.1101737768320108, 0.011781215287982913, 0.25606327873941226, 0.011780637560209167, 0.11020109158038477","1.6908656223903513, 0.1633070963351665, 1.2917064779711638, 0.16331540001726425, 1.6908054032860549","0.7157193109634146, 0.021999744842371084, 0.37097448061398025, 0.02200192497707514, 0.7156628444130287"
-2.0,2.028985507246377,"0.11003957869285663, 0.010525678559667379, 0.25877982443269865, 0.010524306847048692, 0.11013061146772879","1.700455509454229, 0.1471337895957741, 1.3049960360302673, 0.14716155466090336, 1.7002531102588279","0.7220933926976669, 0.01851545664893437, 0.37626304288064244, 0.018522334380801107, 0.7219037644867239"
-2.0,2.1449275362318843,"0.11006280531902052, 0.009433209075459963, 0.2611318917847987, 0.009434245836835442, 0.10993784798388573","1.7083353044981138, 0.13320685992457626, 1.3166745502698523, 0.1331736245143691, 1.7086096607930898","0.7273097828198143, 0.01567279946048361, 0.3809769745372423, 0.015664835807820212, 0.7275685462920395"
-2.0,2.260869565217391,"0.10983934174197169, 0.00848099595330614, 0.2631721243653644, 0.008478911330799081, 0.11002862660855883","1.7156326418918613, 0.12106635866964514, 1.3269683181216714, 0.12111304351167139, 1.715219637805153","0.7323457342007602, 0.013323875263527962, 0.3851885319257559, 0.013332202139067011, 0.731953697682522"
-2.0,2.3768115942028984,"0.10987210122802116, 0.007647759539009962, 0.26494905953920966, 0.007647735786062534, 0.10988334390769677","1.7214374173097158, 0.11054513243378816, 1.3360567867345337, 0.11054707985531123, 1.7214135836666524","0.7362677631488581, 0.011395576302162654, 0.38895780057566953, 0.011395937601630796, 0.7362449071125085"
-2.0,2.4927536231884058,"0.10984316475774913, 0.006918010910759671, 0.2664974204304008, 0.006918120853487961, 0.10982328304760247","1.7266057881512251, 0.10131559455339897, 1.3441182208941034, 0.10131160727209866, 1.7266487891291749","0.7398315792465026, 0.009792381091980006, 0.39234834889549225, 0.009791568667774787, 0.7398726381573166"
-2.0,2.608695652173913,"0.10988261893992063, 0.006277284687122773, 0.2678499751222886, 0.006276087121548098, 0.1097140341291199","1.730981359713899, 0.0932090434071168, 1.3512910405012677, 0.09317832386861162, 1.7313402325091043","0.7428421448039769, 0.008456699875119909, 0.3954072270406166, 0.00845220910938119, 0.743187102310844"
-2.0,2.7246376811594204,"0.10970107296505816, 0.005711232333410168, 0.26904228390841023, 0.005710940906723125, 0.1098344698863985","1.7352810307710667, 0.0860056581461722, 1.357688022473411, 0.08602274973883893, 1.7350025388705133","0.7459538654959857, 0.007332609324714622, 0.39816629329499065, 0.0073348915842648835, 0.7456841224760946"
-2.0,2.8405797101449277,"0.10946584925809527, 0.005210161568031987, 0.27008945189005124, 0.005207441871685425, 0.11002709541213607","1.7392347932614909, 0.07959528729076935, 1.3634380785751286, 0.07967582772902818, 1.7380560131435838","0.748876878268924, 0.006381939415613104, 0.40068149439653944, 0.0063957966561344936, 0.7477358521585236"
-2.0,2.9565217391304346,"0.1100447536243781, 0.004768911861009591, 0.2710213780698991, 0.004764016434413917, 0.10940094001029921","1.7410934031624805, 0.0739972107867712, 1.3685555636356332, 0.07391687118583587, 1.7424369512292794","0.7498903040551232, 0.005595510778292541, 0.40293826406117883, 0.0055822623074167944, 0.7511913119898"
-2.0,3.072463768115942,"0.10984920772175255, 0.004373909357045593, 0.27183524974099377, 0.004371613760275719, 0.10957001941993239","1.7442332941329304, 0.06889393412451844, 1.3731995069781875, 0.06885675190777928, 1.7448165128565836","0.7522474322921843, 0.004912296025847748, 0.40502013829844324, 0.004907865938411644, 0.752813720897438"
-2.0,3.1884057971014492,"0.10609882266876092, 0.0040047227880320915, 0.27243761819480833, 0.004042472594527717, 0.11341636375387093","1.754629836423308, 0.06381335946638066, 1.377629220705023, 0.06468777167673029, 1.73923981172856","0.7617679004048314, 0.004275987117734465, 0.40716558008831294, 0.004353971032954024, 0.74676346545986"
-2.0,3.3043478260869565,"0.0998568139919872, 0.003704090008067344, 0.2726272770600614, 0.0035971850198665105, 0.12021463392001724","1.7698636492722994, 0.05887033969313896, 1.382471907175133, 0.06139062648387265, 1.7274034773755553","0.7761096452121605, 0.003731870034991408, 0.40991217836235394, 0.003950536834016905, 0.7346632784379846"
-2.0,3.420289855072464,"0.09960127694830417, 0.0033984164746092074, 0.27303623454470816, 0.0033704784870936845, 0.12059359354528482","1.7723665749117754, 0.05522258240241488, 1.3862251154148888, 0.057265550558915794, 1.728920176712006","0.778106156101335, 0.0032833623659035806, 0.4117715935653952, 0.0034934068628183173, 0.7356101224424885"
-2.0,3.536231884057971,"0.10881624191196865, 0.003166612057067617, 0.27429791315343777, 0.003164097653942311, 0.11055513522358362","1.7548048002357661, 0.052974988506049876, 1.3878489354305108, 0.05315868159319651, 1.7512125942344743","0.7605073099654425, 0.0030232147030374535, 0.4117656817266523, 0.0030447699037365085, 0.7569892732916073"
-2.0,3.652173913043478,"0.09300993359293547, 0.0028989360070584332, 0.27264278542092424, 0.002874428010802413, 0.12857391696827924","1.7891082627167907, 0.048390608014043365, 1.3951508923581397, 0.05094718772012058, 1.7164030491909057","0.7937329687305089, 0.0024924614379388975, 0.4173654834341269, 0.002824692842066705, 0.7224146571004638"
-2.0,3.7681159420289854,"0.09140197652069781, 0.0027150270293104187, 0.27301724393304905, 0.0026824247581635676, 0.13018332775877917","1.7939959783876451, 0.04532574712806352, 1.3978511137017882, 0.04861176787145646, 1.7142153929110475","0.7982314894665369, 0.002294253763338151, 0.4187196684617319, 0.002566925055827283, 0.7199509758564868"
-2.0,3.8840579710144927,"0.09985992234804764, 0.002544488191800356, 0.27494270923260267, 0.0025457305139465654, 0.12010714971360248","1.777699720385404, 0.043689380367134295, 1.397143895945418, 0.04527200182400634, 1.7361950014780365","0.7819547908107495, 0.002123390702795956, 0.4168310107464166, 0.0022496104865760624, 0.7411784492403614"
-2.0,4.0,"0.10999787350267137, 0.0023801089431697113, 0.27708826628135586, 0.0023775767834062697, 0.10815617448939696","1.7580698025786035, 0.04227709263558909, 1.395673534761837, 0.0421465863840524, 1.7618329836399178","0.7623859421773107, 0.001970979062987812, 0.41432430543492504, 0.0019589762738136747, 0.7660867992476752"
-1.826086956521739,-4.0,"0.008320778923812446, 0.23812223101293212, 0.016156578760862406, 0.2283968134726138, 0.00900359782977936","0.046203732976084766, 1.459906776292752, 1.9624667785166758, 1.4822344027581589, 0.049188309456328516","0.0009251811876589922, 0.4765179970012499, 0.9625787729896027, 0.49684811316996685, 0.0011581546272129955"
-1.826086956521739,-3.8840579710144927,"0.008878049350513374, 0.23538278892702255, 0.017087949527494095, 0.22923161511789258, 0.00941959707707746","0.04887532812654209, 1.4627805154117932, 1.9601124567374781, 1.477168618217689, 0.05106308150649807","0.0010459158508259923, 0.4798920667208479, 0.960243494716214, 0.4928549968363502, 0.0012181727661225452"
-1.826086956521739,-3.7681159420289854,"0.009713102998096482, 0.23137717456822454, 0.018140971518460614, 0.23099800609562765, 0.00977074481959102","0.05250326950117826, 1.4681813952531289, 1.9574534608356067, 1.469163263132566, 0.052698611277523164","0.001255952251788487, 0.485656407517623, 0.9576050014052292, 0.48650087240411527, 0.001275415391716337"
-1.826086956521739,-3.652173913043478,"0.011398012062898671, 0.22277066569683934, 0.0193047786721951, 0.2370524589596668, 0.009474084608400277","0.059109319069122784, 1.4853740164125768, 1.9545127738853534, 1.448985647232698, 0.05201824340025027","0.001769862113529579, 0.5015452106803778, 0.954695264786183, 0.4700236723122293, 0.001095461032279359"
-1.826086956521739,-3.536231884057971,"0.010896105525025157, 0.22795758001216865, 0.02050512837290719, 0.23005321155377245, 0.010587974536126562","0.058197610067723005, 1.4692936104276964, 1.9516352665667154, 1.4638056515107043, 0.057067861427161776","0.0015211846186996632, 0.4878576944407992, 0.95184007445136, 0.4831649211615682, 0.001406718436332385"
-1.826086956521739,-3.420289855072464,"0.012324953675190315, 0.22022984051742883, 0.02186919014619071, 0.23459711704896302, 0.010978898612227537","0.06423647023640056, 1.4817495138924168, 1.9480316129479545, 1.4475672246119178, 0.05841517831131212","0.0019718417534545576, 0.5003889053318583, 0.9482855969705637, 0.4699951143417302, 0.0014444004979750553"
-1.826086956521739,-3.3043478260869565,"0.012004486217119602, 0.22521200826118498, 0.023345151293808597, 0.22951476950581645, 0.009923584722069926","0.06419139597094276, 1.4744607968463082, 1.9453994528626048, 1.4579241043044364, 0.058024250015706144","0.0017508127486102819, 0.49119016568121426, 0.9456514838857463, 0.4790298094746297, 0.0010613680029783025"
