U,V,magnetization,charge_density
-3.306122448979592,-2.5306122448979593,"0.02542393042446822, 0.43857158760411963, 0.0720086832538428, 0.4385722442109925, 0.02542355450657726","0.05902702370582183, 1.4800630822498984, 1.9218218895212211, 1.4800616434434501, 0.05902636107960859"
-3.306122448979592,-2.36734693877551,"0.028191540363695144, 0.431615277823442, 0.0803857529676828, 0.43161681625824166, 0.028190612586938266","0.06436044185613252, 1.4794263081929082, 1.9124314539043374, 1.4794229986692242, 0.06435879737739798"
-3.306122448979592,-2.204081632653061,"0.03145689161981516, 0.42349938576910096, 0.09008744021981474, 0.42349939640280254, 0.03145688598846727","0.07059737761856755, 1.4786811855149773, 1.9014429093319096, 1.4786811647320577, 0.0705973628024909"
-3.306122448979592,-2.0408163265306123,"0.035336109904543764, 0.413994486737687, 0.10133860986407839, 0.4139951038491577, 0.03533568964453349","0.07797304336167933, 1.4777667134453687, 1.8885227491133407, 1.4777652651065991, 0.0779722289730155"
-3.306122448979592,-1.8775510204081634,"0.03997133482719038, 0.402835642567863, 0.11438604662125529, 0.40283564683128315, 0.0399713291524078","0.08679937179364956, 1.4765716676930536, 1.8732579370352171, 1.4765716639868773, 0.08679935949120138"
-3.306122448979592,-1.7142857142857142,"0.04554293277156734, 0.389714413141069, 0.1294853280206143, 0.3897143451538765, 0.045542980912872705","0.09751391124826117, 1.4749205447115277, 1.8551308009255567, 1.4749207269311657, 0.0975140161834894"
-3.306122448979592,-1.5510204081632653,"0.05227807313820933, 0.37428552918516167, 0.14687278578255214, 0.37428560663532295, 0.05227800525875449","0.11074682827059433, 1.4725156900669647, 1.833475337445452, 1.4725154782797634, 0.11074666593722858"
-3.306122448979592,-1.3877551020408163,"0.06046530545066569, 0.3561782109414503, 0.1667129673718889, 0.356178203604157, 0.06046531263183782","0.12744896949318618, 1.468853778886965, 1.807394460558541, 1.4688538022467383, 0.1274489888145695"
-3.306122448979592,-1.2244897959183674,"0.07047680326682745, 0.33502061313463105, 0.1890051671579126, 0.3350206127289638, 0.07047680371166513","0.14913880906134375, 1.4630692941597387, 1.7755837907446081, 1.463069295611151, 0.14913881042315952"
-3.306122448979592,-1.0612244897959184,"0.08280159015747794, 0.3104887432422043, 0.213419333094519, 0.3104887427241393, 0.0828015907816595","0.1783954711838759, 1.4536346954751114, 1.735939662648161, 1.4536346975647034, 0.17839547312814752"
-3.306122448979592,-0.8979591836734694,"0.0980868359179387, 0.28241040194270883, 0.23900552429757538, 0.28241040201440926, 0.098086835827369","0.2198606419440885, 1.4377904533971129, 1.6846978099897876, 1.4377904531170027, 0.2198606415520114"
-3.306122448979592,-0.7346938775510204,"0.11711601652807938, 0.2510375866079445, 0.26369279372154253, 0.25103758658283126, 0.11711601655960296","0.2821080450892042, 1.4105207372573791, 1.6147424350332864, 1.410520737370816, 0.282108045249317"
-3.306122448979592,-0.5714285714285714,"0.14035543044921983, 0.2178034113998718, 0.28368231630205, 0.21780341140081427, 0.14035543044804488","0.3798150266240571, 1.3633402329203124, 1.5136894809236519, 1.363340232916075, 0.37981502661590805"
-3.306122448979592,-0.40816326530612246,"0.16606198375987957, 0.1867990639222108, 0.29427790463611525, 0.18679906392251244, 0.1660619837592822","0.529495175117876, 1.286057209536017, 1.3688952307001425, 1.286057209534182, 0.5294951751117831"
-3.306122448979592,-0.24489795918367346,"0.1877364290659697, 0.16435179275121503, 0.29582355636563495, 0.16435179275121226, 0.1877364290659677","0.7238665464528848, 1.1785678599350529, 1.1951311872240975, 1.1785678599350575, 0.7238665464529086"
-3.306122448979592,-0.08163265306122448,"0.19904867126789916, 0.15206452839175671, 0.2977736006806901, 0.15206452839175577, 0.19904867126789755","0.9164812630978845, 1.059033289154912, 1.0489708954943948, 1.0590332891549075, 0.9164812630978998"
-3.306122448979592,0.08163265306122448,"0.2019152196442709, 0.14434654022948212, 0.30747648025249386, 0.144346540229481, 0.20191521964427228","1.0741388105064558, 0.9420506494072018, 0.9676210801727461, 0.942050649407217, 1.0741388105063794"
-3.306122448979592,0.24489795918367346,"0.2015062395233827, 0.13605367696305887, 0.3248801670271222, 0.13605367696305748, 0.20150623952337937","1.2003489353979513, 0.8278681592252142, 0.9435658107536624, 0.8278681592252088, 1.2003489353979668"
-3.306122448979592,0.40816326530612246,"0.20074867845211308, 0.12534490747777838, 0.34781282814018133, 0.1253449074777781, 0.20074867845214905","1.306841238154033, 0.7144058860219298, 0.9575057516481524, 0.7144058860220117, 1.3068412381538737"
-3.306122448979592,0.5714285714285714,"0.20053581703838297, 0.1123812680353572, 0.3741658298646053, 0.11238126803503798, 0.20053581702661694","1.3994318579505411, 0.6036543055576569, 0.99382767296489, 0.6036543055410145, 1.3994318579858975"
-3.306122448979592,0.7346938775510204,"0.20087472043275612, 0.09823740908027886, 0.40177574097037727, 0.0982374090804215, 0.20087472043616694","1.4788320651104092, 0.5006963775918948, 1.0409431145996881, 0.5006963775953082, 1.4788320651027007"
-3.306122448979592,0.8979591836734694,"0.20153701485795605, 0.08420169530899732, 0.4285225796057425, 0.08420169531166385, 0.20153701491564013","1.5443118806998413, 0.41046471990820854, 1.09044679884555, 0.4104647199523084, 1.5443118805940899"
-3.306122448979592,1.0612244897959184,"0.20233369061351847, 0.0712777224400408, 0.4527772051471548, 0.07127772123473136, 0.2023336605645547","1.5961017796920196, 0.3353721440717502, 1.1370521216712093, 0.3353721270336513, 1.5961018275313712"
-3.306122448979592,1.2244897959183674,"0.20317118883418162, 0.059988776471023686, 0.47368006643295585, 0.05998877654225754, 0.20317119171958165","1.6358117095053977, 0.2750718199657277, 1.1782329439145316, 0.27507182121617285, 1.635811705398171"
-3.306122448979592,1.3877551020408163,"0.204017290494664, 0.05045031612348888, 0.49106478422555294, 0.0504503161942528, 0.20401729296204163","1.6657593035521197, 0.22755881419073015, 1.2133637669742594, 0.22755881491797456, 1.665759300364916"
-3.306122448979592,1.5510204081632653,"0.2048616687215018, 0.042538569610088284, 0.5051995326385972, 0.042538569393299516, 0.2048616596365137","1.6882539910396175, 0.19033397350377593, 1.2428240617726936, 0.19033397169479377, 1.6882540019891201"
-3.306122448979592,1.7142857142857142,"0.2056968022566451, 0.036031497510046806, 0.5165429084332155, 0.03603150364869599, 0.20569728815139643","1.7052311557742157, 0.16107905528843255, 1.2673800558496184, 0.16107914922264954, 1.7052305838650823"
-3.306122448979592,1.8775510204081634,"0.2064952287088725, 0.030690557664999202, 0.5255878732866908, 0.030691291842481663, 0.20653504849695625","1.7181950396213694, 0.13789593576855172, 1.287857566199701, 0.13790230652903435, 1.7181491518813443"
-3.306122448979592,2.0408163265306123,"0.20730382454610086, 0.026300705801793917, 0.532785308339034, 0.02630077120451664, 0.20730939010855487","1.7281668248940312, 0.11933432019434839, 1.3050032023841132, 0.11933504560226323, 1.7281606069252446"
-3.306122448979592,2.204081632653061,"0.20805773869682742, 0.02267709602012081, 0.5385161896242373, 0.022677403562189717, 0.20807157209662464","1.735992267553025, 0.10429210042181705, 1.319445076327856, 0.1042934450932694, 1.7359771106040323"
-3.306122448979592,2.36734693877551,"0.20877876904287762, 0.019671078329522994, 0.5430900494767164, 0.019671236048719114, 0.2087888671021635","1.7421973437301612, 0.09196155260607428, 1.3316922524378663, 0.09196242773632277, 1.7421864234895756"
-3.306122448979592,2.5306122448979593,"0.20941612602765403, 0.01716263643721326, 0.5467518374185416, 0.0171630323409595, 0.20950636777563192","1.7472329570707115, 0.08173558895708352, 1.3421521101342522, 0.0817432065434045, 1.7471361372945489"
-3.306122448979592,2.693877551020408,"0.21028889765311687, 0.015059140377312888, 0.5496947564033712, 0.01505685249412942, 0.20990035307207022","1.7510454604504244, 0.07318853220970989, 1.3511484410812582, 0.07315871620251083, 1.7514588500560984"
-3.306122448979592,2.857142857142857,"0.2105329252131799, 0.013278836183187565, 0.5520689595362955, 0.013280401574495268, 0.21083887749284225","1.754765215717725, 0.06591866594983636, 1.3589358630050585, 0.06593819959496251, 1.75444205573242"
-3.306122448979592,3.020408163265306,"0.21119359070500732, 0.011769500296332731, 0.5539900104490724, 0.011770223063976026, 0.21127667548561213","1.757440172213948, 0.05973956227155907, 1.3657231560448486, 0.05974374001750697, 1.7573533694521384"
-3.306122448979592,3.183673469387755,"0.21224451242988218, 0.01048244639609559, 0.5555578706517024, 0.010478983328879404, 0.21123618719344095","1.759222721863798, 0.05444745156368712, 1.3716641486518468, 0.054390480184009965, 1.7602751977366606"
-3.306122448979592,3.3469387755102042,"0.21157072291415313, 0.009369850000724673, 0.5568177701416877, 0.00937189001251728, 0.21286976693091797","1.7624121541913422, 0.04976823335620731, 1.3769221183980573, 0.04983156559255223, 1.7610659284618428"
-3.306122448979592,3.510204081632653,"0.20922370745737007, 0.008417000761769485, 0.5578543518322221, 0.008368357316231402, 0.21613658263240687","1.7669961266250365, 0.04560297549456575, 1.3815974308048824, 0.04593860389116353, 1.759864863184352"
-3.306122448979592,3.673469387755102,"0.20992718968208124, 0.007570983053030108, 0.5586900761497653, 0.007580931322981259, 0.21623081979214143","1.768162963469548, 0.04210593285513756, 1.3857240234424177, 0.0423388429384106, 1.7616682372944843"
-3.306122448979592,3.836734693877551,"0.21402758319050164, 0.006864446953310056, 0.5595137048591579, 0.006860651135176865, 0.21273361386185363","1.765602436353651, 0.03910795658364433, 1.3892973472551524, 0.03907158872724393, 1.766920671080308"
-3.306122448979592,4.0,"0.22822349265081587, 0.006329620969461826, 0.5591497917506131, 0.0061974384199843194, 0.20009965620912507","1.752471005708796, 0.036745359087691776, 1.3936105947527433, 0.035901570634815645, 1.781271469815954"
-3.061224489795918,-4.0,"0.011521182138452995, 0.47463677455423303, 0.03149846618836272, 0.4690101982885829, 0.013333378830368477","0.032170973380116354, 1.4786546476016995, 1.9661129047072006, 1.4881564119745292, 0.034905062336453636"
-3.061224489795918,-3.836734693877551,"0.01386770985981801, 0.4696003794253135, 0.03431674835542109, 0.4676966830723789, 0.014518479287069097","0.036225022154666164, 1.4801994989222629, 1.9628366693577721, 1.4835163433413974, 0.037222466223903634"
-3.061224489795918,-3.673469387755102,"0.016449363005007253, 0.464280477954806, 0.03734607930834821, 0.4670871588991876, 0.01483692083265062","0.04075889686552471, 1.4839019142951062, 1.9594250724258393, 1.4775662870580688, 0.03834782935545934"
-3.061224489795918,-3.510204081632653,"0.01600457433831825, 0.4637421194178102, 0.040504060254449636, 0.4637456242876561, 0.016003621701765273","0.04096510767536425, 1.4809979418038668, 1.9560815218309084, 1.4809920929966747, 0.04096333569318337"
-3.061224489795918,-3.3469387755102042,"0.01722139349450045, 0.46064643320680465, 0.0442451578811448, 0.46067484010874216, 0.01721217530880804","0.04361952897924872, 1.4804343194506244, 1.951953694491647, 1.4803878419220595, 0.04360461515642049"
-3.061224489795918,-3.183673469387755,"0.018607821209958818, 0.45714160341528987, 0.04849823362192052, 0.45714797557538045, 0.018604366177451283","0.04658930814428668, 1.4797975403062047, 1.9472442868464284, 1.479784765168108, 0.046584099534974416"
-3.061224489795918,-3.020408163265306,"0.020180866571250407, 0.45315416466307656, 0.053347504911457455, 0.45312267305855003, 0.020194790795665774","0.04991153189182083, 1.4791192771048993, 1.9418584115968431, 1.479177200136685, 0.04993357926975167"
-3.061224489795918,-2.857142857142857,"0.02201595862684259, 0.44853369192267045, 0.05890100540185428, 0.44853307957122523, 0.02201626447740779","0.05370947808407567, 1.4784587139379592, 1.9356619941218027, 1.4784598614784974, 0.05370995237766693"
-3.061224489795918,-2.693877551020408,"0.024133271355384504, 0.4432256968437548, 0.06528242954204477, 0.44322493374672267, 0.02413366851209261","0.05802771531164758, 1.477719713665044, 1.9285029442928998, 1.4777212510997395, 0.0580283756306691"
-3.061224489795918,-2.5306122448979593,"0.02660473823902699, 0.43707463396691715, 0.07264060091998492, 0.4370761338004513, 0.026603893073620162","0.06299524072878313, 1.4769119571870575, 1.920190280350638, 1.4769087365801306, 0.06299378515339055"
-3.061224489795918,-2.36734693877551,"0.02950772432591796, 0.4299166788829586, 0.08115003013007016, 0.4299195019061962, 0.02950606475485645","0.06875795905743697, 1.4760014476938426, 1.910490289901821, 1.4759953009052156, 0.06875500244168298"
-3.061224489795918,-2.204081632653061,"0.032941322069105404, 0.4215521129812071, 0.09101311308518689, 0.4215521548835949, 0.032941296980906934","0.0755093717447736, 1.4749339123767835, 1.8991135703754587, 1.4749338202489088, 0.0755093252540799"
-3.061224489795918,-2.0408163265306123,"0.03702944094706034, 0.41174124190861916, 0.10245866451534902, 0.4117411550390171, 0.03702949758995562","0.0835061254457598, 1.4736413252176144, 1.8857047942927254, 1.473641520935297, 0.08350623410860575"
-3.061224489795918,-1.8775510204081634,"0.0419285892731448, 0.4002032385973813, 0.11573634364052965, 0.4002032377180442, 0.041928590770899755","0.09309615764277751, 1.4719945795709357, 1.869818521132041, 1.471994580582153, 0.09309616107209101"
-3.061224489795918,-1.7142857142857142,"0.047836520279230715, 0.38661326595110157, 0.13110043020950524, 0.38661325402909985, 0.04783652953106301","0.10476459200749627, 1.469789120257154, 1.8508925262400986, 1.4697891498968443, 0.10476461159840747"
-3.061224489795918,-1.5510204081632653,"0.05500394531922899, 0.37060746815349366, 0.14877728486993036, 0.3706067825542969, 0.055004519103050036","0.11921118284663289, 1.4666882847278135, 1.8281979225605407, 1.4666900969459213, 0.11921251291909132"
-3.061224489795918,-1.3877551020408163,"0.06375065502187513, 0.3517968580882287, 0.16890497354341916, 0.3517968699018803, 0.06375064344459669","0.13749047435312042, 1.4621361325316227, 1.80074684967544, 1.462136098822181, 0.13749044461763663"
-3.061224489795918,-1.2244897959183674,"0.07448625198990666, 0.3298008368185139, 0.19142582274183395, 0.3298008310633571, 0.07448625738638855","0.16126973042652176, 1.4551813418844517, 1.7670978217843494, 1.4551813602548438, 0.16126974564983393"
-3.061224489795918,-1.0612244897959184,"0.08774025359873233, 0.30430838509931457, 0.2159027226250677, 0.30430838522031445, 0.08774025345657036","0.19333927218441682, 1.4441875973175051, 1.7249462618659597, 1.4441875969028821, 0.19333927172923224"
-3.061224489795918,-0.8979591836734694,"0.1041794940500598, 0.275216847183008, 0.24120731754114433, 0.2752168472130774, 0.1041794940127104","0.23857776188931898, 1.4262847442439166, 1.6702749879972738, 1.4262847441319815, 0.23857776173750836"
-3.061224489795918,-0.7346938775510204,"0.12450778659030787, 0.24297173035981656, 0.2650409660999128, 0.24297173036368647, 0.12450778658627679","0.30554492179346954, 1.3965067945132228, 1.5958965674220615, 1.396506794501178, 0.3055449217700684"
-3.061224489795918,-0.5714285714285714,"0.14882484872092147, 0.20939393838712117, 0.28356242578391466, 0.20939393838718723, 0.1488248487208552","0.4075542934018269, 1.3471445507932343, 1.4906023116106362, 1.3471445507930258, 0.40755429340127525"
-3.061224489795918,-0.40816326530612246,"0.1746683270018637, 0.17891694525545754, 0.29282945548539907, 0.17891694525548463, 0.17466832700179472","0.5565028572223012, 1.2704005588367657, 1.346193167882777, 1.2704005588365288, 0.5565028572216278"
-3.061224489795918,-0.24489795918367346,"0.1954542547168442, 0.1573562749155012, 0.29437894073530746, 0.15735627491550108, 0.19545425471684585","0.7409666359808079, 1.1683063464106556, 1.1814540352170646, 1.168306346410654, 0.740966635980818"
